chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1533945606,2018-08-11T00:00:06Z,KC3BBT-13,N3HF-1,3(0/0),0,@,KC3BBT-13,/_,38.966000,-77.094000,,,,,,,>40 APRSmax,,,
0,1533945617,2018-08-11T00:00:17Z,WC4J-3,N3HF-1?,1(0/0),0,;,514,/d,38.688000,-77.313833,,,,,,,APRSISCE win32 version,,,OWL VFD
0,1533945630,2018-08-11T00:00:30Z,W4IY,N3HF-1,2(0/0),0,!,W4IY,/&,38.650500,-77.275167,,,,,,,APRS4R software interface,,,APRS4R    Woodbridge  VA
0,1533945647,2018-08-11T00:00:47Z,WC4J-3,N3HF-1?,2(0/0),0,;,508,/d,38.794333,-77.449667,,,,,,,APRSISCE win32 version,,,Yorkshire VFD
0,1533945662,2018-08-11T00:01:02Z,KX4O-9,N3HF-1?,3(0/0),0,`,KX4O-9,/>,38.635000,-77.813000,0.0,20.0,149.0,,,,Kenwood TM-D710,In Service,,
0,1533945677,2018-08-11T00:01:17Z,WC4J-3,N3HF-1?,2(0/0),0,;,510,/d,38.629167,-77.315167,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1533945685,2018-08-11T00:01:25Z,K7SOB-13,N3HF-1,3(0/0),0,!,K7SOB-13,/#,39.315000,-79.132000,,,,,,,Open Track,,," 13.9V 68F 50W, Elevation 2982 ft, HAAT 1250 ft, 3dB Omni"
0,1533945692,2018-08-11T00:01:32Z,KG4LNG-12,N3HF-1?,3(0/0),0,`,KG4LNG-12,/k,38.540500,-77.961333,32.0,81.0,118.0,,,,Kenwood TM-D710,En Route,,
0,1533945707,2018-08-11T00:01:47Z,WC4J-3,N3HF-1?,1(0/0),0,;,516,/d,38.731333,-77.418500,,,,,,,APRSISCE win32 version,,,Buckhall VFD
0,1533945711,2018-08-11T00:01:51Z,N3HF-1,N3HF-1,1(0/0),0,;,EL-84345,E0,39.040000,-76.992167,,,,443.450,,156.7,Kantronics KPC-3 rom versions,,, N3HF-R
