chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1536710411,2018-09-12T00:00:11Z,N3KTX-1,W4VA-10,3(0/0),0,!,N3KTX-1,S#,39.285500,-76.739333,,,,,,,Kantronics KPC-3 rom versions,,, W2.MDn   MasonDixon Group
0,1536710418,2018-09-12T00:00:18Z,WC4J-3,WC4J-3,4(0/0),1,;,PW HOSP,/h,38.767167,-77.487167,,,,,,,APRSISCE win32 version,,,PWC NOVANT HOSPITAL
0,1536710420,2018-09-12T00:00:20Z,WC4J-3,N3HF-1?,4(0/0),0,;,PW HOSP,/h,38.767167,-77.487167,,,,,,,APRSISCE win32 version,,,PWC NOVANT HOSPITAL
0,1536710442,2018-09-12T00:00:42Z,NU3S-7,N3HF-1?,5(0/0),0,=,NU3S-7,/_,40.379167,-80.080000,,,,,,,Kenwood D710,,,
0,1536710443,2018-09-12T00:00:43Z,NU3S-7,W4VA-10,2(0/0),0,=,NU3S-7,/_,40.379167,-80.080000,,,,,,,Kenwood D710,,,
0,1536710447,2018-09-12T00:00:47Z,WC4J-3,WC4J-3,2(0/0),0,;,520,/d,38.647667,-77.306333,,,,,,,APRSISCE win32 version,,,Dale City FD
0,1536710448,2018-09-12T00:00:48Z,WC4J-3,N3HF-1?,3(0/0),0,;,520,/d,38.647667,-77.306333,,,,,,,APRSISCE win32 version,,,Dale City FD
0,1536710449,2018-09-12T00:00:49Z,WC4J-3,W4VA-10,4(0/1),0,;,520,/d,38.647667,-77.306333,,,,,,,APRSISCE win32 version,,,Dale City FD
0,1536710458,2018-09-12T00:00:58Z,KN4IJF,W4VA-10,2(0/0),0,`,KN4IJF,/-,38.782833,-77.437167,0.0,,74.0,,,,Kenwood TM-D710,Committed,,
0,1536710459,2018-09-12T00:00:59Z,KN4IJF,N3HF-1?,2(0/0),0,`,KN4IJF,/-,38.782833,-77.437167,0.0,,74.0,,,,Kenwood TM-D710,Committed,,
0,1536710471,2018-09-12T00:01:11Z,N1RM-1,W4VA-10,3(0/0),0,=,N1RM-1,F#,38.958167,-77.364333,,,,,,,UIview 32 bit apps,,,/W1-1 Digi nr Reston Hosp. {UIV32N}
0,1536710474,2018-09-12T00:01:14Z,N1RM-1,W4VA-10,1(0/0),0,>,N1RM-1,/a,,,,,,,,,UIview 32 bit apps,,,UI-View32 V2.03
0,1536710478,2018-09-12T00:01:18Z,WC4J-3,WC4J-3,2(0/0),0,;,501,/d,38.752833,-77.469000,,,,,,,APRSISCE win32 version,,,Manassas Vol FD
0,1536710479,2018-09-12T00:01:19Z,WC4J-3,N3HF-1?,4(0/0),0,;,501,/d,38.752833,-77.469000,,,,,,,APRSISCE win32 version,,,Manassas Vol FD
0,1536710485,2018-09-12T00:01:25Z,KC4DV-9,N3HF-1?,2(0/0),0,`,KC4DV-9,/>,38.768333,-77.536667,22.0,177.0,119.0,,,,Yaesu FTM-400DR,En Route,,
0,1536710486,2018-09-12T00:01:26Z,KC4DV-9,W4VA-10,2(0/0),0,`,KC4DV-9,/>,38.768333,-77.536667,22.0,177.0,119.0,,,,Yaesu FTM-400DR,En Route,,
0,1536710488,2018-09-12T00:01:28Z,KC4DV-9,WC4J-3?,2(0/0),0,`,KC4DV-9,/>,38.768333,-77.536667,22.0,177.0,119.0,,,,Yaesu FTM-400DR,En Route,,
0,1536710489,2018-09-12T00:01:29Z,KC4DV-9,N3HF-1?,2(0/0),0,`,KC4DV-9,/>,38.768333,-77.536667,22.0,177.0,119.0,,,,Yaesu FTM-400DR,En Route,,
