chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1538611212,2018-10-04T00:00:12Z,KK4ZWW-1,N3HF-1?,2(0/0),0,;,WARC,"/""",38.096500,-76.830833,,,,,,,APRSISCE win32 version,,,"Westmoreland Amateur Radio Club, callsign NN4VA, meets 2nd Tuesday each month, 7pm, at Westmoreland County EOC."
0,1538611231,2018-10-04T00:00:31Z,WC4J-3,N3HF-1?,1(0/0),0,;,Sentara,/h,38.636333,-77.286500,,,,,,,APRSISCE win32 version,,,Sentara NVA Medical Center
0,1538611235,2018-10-04T00:00:35Z,NU3S-7,N3HF-1?,2(0/0),0,=,NU3S-7,/_,40.379167,-80.080000,,,,,,,Kenwood D710,,,
0,1538611252,2018-10-04T00:00:52Z,KJ4RPW-3,N3HF-1?,4(0/0),0,!,KJ4RPW-3,S#,37.984167,-78.485000,,,,,,,Kantronics KPC-3 rom versions,,,"/W3,VAn,Wn  CHARLOTTESVILLE, VA"
0,1538611261,2018-10-04T00:01:01Z,WC4J-3,N3HF-1?,2(0/0),0,;,518,/d,38.666000,-77.381833,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1538611294,2018-10-04T00:01:34Z,WR4CV-4,N3HF-1,2(0/0),0,!,WR4CV-4,/#,37.795667,-79.180167,,,,,,,Open Track,,,!3747.74N/07910.81W#APRS+ QRT2018/06/06 Rocky Mtn@4150ft ASL
0,1538611305,2018-10-04T00:01:45Z,K4DPF-2,N3HF-1?,3(0/0),0,_,K4DPF-2,/U,,,,,,,,,Byons WXTrac,,,
0,1538611314,2018-10-04T00:01:54Z,K4BBB-1,N3HF-1?,2(0/0),0,>,K4BBB-1,/a,,,,,,,,,APRSISCE win32 version,,,DX: KV3B-1 20.4mi 353° 00:01 3911.19N 07714.76W 
0,1538611321,2018-10-04T00:02:01Z,WC4J-3,N3HF-1?,2(0/0),0,;,511,/d,38.786833,-77.508000,,,,,,,APRSISCE win32 version,,,Stonewall Jackson FD
0,1538611322,2018-10-04T00:02:02Z,W4IY,N3HF-1?,6(0/1),1,!,W4IY,/&,38.650500,-77.275167,,,,,,,APRS4R software interface,,,APRS4R    Woodbridge  VA
0,1538611329,2018-10-04T00:02:09Z,W3SMD-1,N3HF-1?,3(0/0),0,!,W3SMD-1,S#,38.494333,-76.700000,,,,,,,Kantronics KPC-3 rom versions,,," W3, MD3-3, Hidden River RD"
0,1538611351,2018-10-04T00:02:31Z,WC4J-3,N3HF-1?,3(0/0),0,;,521,/d,38.751167,-77.480167,,,,,,,APRSISCE win32 version,,,Manassas Rescue SQD
0,1538611371,2018-10-04T00:02:51Z,N3RSY-1,N3HF-1,1(0/0),0,=,N3RSY-1,\a,39.241167,-76.694167,61.0,54.0,2.4,146.520,,,APRSdroid Android App http://aprsdroid.org/,,, PROJECT LOWJACK
0,1538611381,2018-10-04T00:03:01Z,WC4J-3,N3HF-1?,1(0/0),0,;,508,/d,38.794333,-77.449667,,,,,,,APRSISCE win32 version,,,Yorkshire VFD
0,1538611385,2018-10-04T00:03:05Z,N3HF-1,N3HF-1,1(0/0),0,;,IRLP-4712,I0,39.040000,-76.992167,,,,443.450,,156.7,,,, N3HF-R
0,1538611412,2018-10-04T00:03:32Z,WC4J-3,N3HF-1?,1(0/0),0,;,512,/d,38.635833,-77.276167,,,,,,,APRSISCE win32 version,,,OWL VFD
0,1538611419,2018-10-04T00:03:39Z,K4EME-12,N3HF-1?,5(0/0),0,/,K4EME-12,/j,38.180500,-79.095667,0.0,0.0,477.9,,,,Tiny Track III,,,/Cowles in RAV-4  AWD
0,1538611440,2018-10-04T00:04:00Z,KM4MAR-9,N3HF-1?,3(0/0),0,`,KM4MAR-9,/j,39.156333,-78.169167,0.0,71.0,224.0,147.300,+600,146.2,Kenwood TM-D710,Off Duty,, & V-Alert
0,1538611443,2018-10-04T00:04:03Z,WC4J-3,N3HF-1?,1(0/0),0,;,505,/d,38.700333,-77.577167,,,,,,,APRSISCE win32 version,,,Nokesville Vol FD
0,1538611445,2018-10-04T00:04:05Z,KM4KAW-9,N3HF-1?,1(0/0),0,:,KM4KAW-9,/>,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,SitRep: 10.78592 77.33f
0,1538611449,2018-10-04T00:04:09Z,N3KTX-3,N3HF-1?,2(0/0),0,!,N3KTX-3,S#,38.333833,-76.679333,,,,,,,Kantronics KPC-3 rom versions,,, W2.MDn   MasonDixon A.P.R.S. Group
0,1538611461,2018-10-04T00:04:21Z,N3RSY-1,N3HF-1,3(0/0),0,=,N3RSY-1,\a,39.254333,-76.680667,35.0,289.0,13.7,146.520,,,APRSdroid Android App http://aprsdroid.org/,,, PROJECT LOWJACK
0,1538611468,2018-10-04T00:04:28Z,K3NAL-1,N3HF-1?,2(0/0),0,!,K3NAL-1,S#,38.279833,-76.459667,,,,,,,"Network nodes, digis, etc",,, W3 MD3-3 PAX Digi
0,1538611475,2018-10-04T00:04:35Z,N3HCP-3,N3HF-1?,2(0/0),0,_,N3HCP-3,/f,,,,,,,,,Byons WXTrac,,,
0,1538611479,2018-10-04T00:04:39Z,K4EME-12,N3HF-1?,3(0/0),0,/,K4EME-12,/j,38.172667,-79.089833,0.0,0.0,495.9,,,,Tiny Track III,,,/Cowles in RAV-4  AWD
0,1538611482,2018-10-04T00:04:42Z,K4EME-3,N3HF-1?,4(0/0),0,!,K4EME-3,/#,38.165333,-79.314167,,,,,,,,,,"/WIDE-RELAY digi on Elliott Knob,VA A=4440"
0,1538611491,2018-10-04T00:04:51Z,N3RSY-1,N3HF-1,2(0/0),0,=,N3RSY-1,\a,39.255333,-76.688167,44.0,292.0,16.2,146.520,,,APRSdroid Android App http://aprsdroid.org/,,, PROJECT LOWJACK
0,1538611501,2018-10-04T00:05:01Z,WC4J-3,N3HF-1?,2(0/0),0,;,520,/d,38.647667,-77.306333,,,,,,,APRSISCE win32 version,,,Dale City FD
0,1538611508,2018-10-04T00:05:08Z,N3HF-1,N3HF-1,3(0/0),0,;,EL-84345,E0,39.040000,-76.992167,,,,443.450,,156.7,Kantronics KPC-3 rom versions,,, N3HF-R
0,1538611522,2018-10-04T00:05:22Z,K4EME-12,N3HF-1?,1(0/0),0,/,K4EME-12,/j,38.169000,-79.089167,0.0,0.0,481.9,,,,Tiny Track III,,,
0,1538611525,2018-10-04T00:05:25Z,WB3ANQ-8,N3HF-1?,3(0/0),0,`,WB3ANQ-8,\K,39.122333,-76.538000,1.0,,26.0,,,,Kenwood TM-D710,In Service,,
0,1538611531,2018-10-04T00:05:31Z,WC4J-3,N3HF-1?,2(0/0),0,;,523,/d,38.586500,-77.304833,,,,,,,APRSISCE win32 version,,,Dumfries Triangle VFD
0,1538611551,2018-10-04T00:05:51Z,N3RSY-1,N3HF-1,1(0/0),0,=,N3RSY-1,\a,39.262500,-76.706833,58.0,304.0,36.0,146.520,,,APRSdroid Android App http://aprsdroid.org/,,, PROJECT LOWJACK
0,1538611561,2018-10-04T00:06:01Z,WC4J-3,N3HF-1?,3(0/0),0,;,524,/d,38.831000,-77.663833,,,,,,,APRSISCE win32 version,,,PWC Station 25
0,1538611569,2018-10-04T00:06:09Z,K4EME-12,N3HF-1?,1(0/0),0,/,K4EME-12,/j,38.166167,-79.088167,0.0,0.0,467.9,,,,Tiny Track III,,,
0,1538611591,2018-10-04T00:06:31Z,WC4J-3,N3HF-1?,3(0/0),0,;,513,/d,38.656667,-77.341667,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1538611600,2018-10-04T00:06:40Z,K4EME-12,N3HF-1?,2(0/0),0,/,K4EME-12,/j,38.164000,-79.087000,0.0,0.0,462.7,,,,Tiny Track III,,,/Cowles in RAV-4  AWD
0,1538611605,2018-10-04T00:06:45Z,K4DPF-2,N3HF-1?,3(0/0),0,_,K4DPF-2,/U,,,,,,,,,Byons WXTrac,,,
0,1538611619,2018-10-04T00:06:59Z,N3HF-1,N3HF-1,3(0/0),0,!,N3HF-1,S#,38.684500,-77.418333,,,,,,,Kantronics KPC-3 rom versions,,,"/W3,VAn,Independent Hill VA /A=00354"
