chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1534377600,2018-08-16T00:00:00Z,N3HF-1,N3HF-1,3(0/0),0,;,IRLP-4712,I0,39.040000,-76.992167,,,,443.450,,156.7,,,, N3HF-R
0,1534377604,2018-08-16T00:00:04Z,WC4J-3,N3HF-1?,3(0/0),0,;,Sentara,/h,38.636333,-77.286500,,,,,,,APRSISCE win32 version,,,Sentara NVA Medical Center
0,1534377631,2018-08-16T00:00:31Z,N3YGE-1,N3HF-1?,3(0/0),0,',N3YGE-1,/v,39.608667,-77.770833,0.0,,,,,,Kenwood TM-D710,En Route,,
0,1534377634,2018-08-16T00:00:34Z,WC4J-3,N3HF-1?,5(0/0),0,;,508,/d,38.794333,-77.449667,,,,,,,APRSISCE win32 version,,,Yorkshire VFD
0,1534377638,2018-08-16T00:00:38Z,K3NAL-1,N3HF-1?,3(0/0),0,!,K3NAL-1,S#,38.279833,-76.459667,,,,,,,"Network nodes, digis, etc",,, W3 MD3-3 PAX Digi
0,1534377662,2018-08-16T00:01:02Z,WC4J-3,WC4J-3,2(0/0),0,;,518,/d,38.666000,-77.381833,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1534377663,2018-08-16T00:01:03Z,WC4J-3,N3HF-1?,3(0/0),0,;,518,/d,38.666000,-77.381833,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1534377683,2018-08-16T00:01:23Z,W4ABN-3,N3HF-1?,4(0/0),0,`,W4ABN-3,/k,38.936894,-77.543760,0.0,247.0,106.0,,,,Byonics TinyTrack3,In Service,"Seq=317, A1=405, A2=636",Daniel - RTG
0,1534377692,2018-08-16T00:01:32Z,WC4J-3,WC4J-3,2(0/0),0,;,509,/d,38.770833,-77.446333,,,,,,,APRSISCE win32 version,,,Manassas Park FD
0,1534377693,2018-08-16T00:01:33Z,WC4J-3,N3HF-1?,4(0/0),0,;,509,/d,38.770833,-77.446333,,,,,,,APRSISCE win32 version,,,Manassas Park FD
0,1534377699,2018-08-16T00:01:39Z,W4IY,N3HF-1,2(0/0),0,!,W4IY,/&,38.650500,-77.275167,,,,,,,APRS4R software interface,,,APRS4R    Woodbridge  VA
0,1534377702,2018-08-16T00:01:42Z,W4IY,WC4J-3?,2(0/0),0,!,W4IY,/&,38.650500,-77.275167,,,,,,,APRS4R software interface,,,APRS4R    Woodbridge  VA
