chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1540166406,2018-10-22T00:00:06Z,KM4KAW-9,W4PWC?,2(0/0),0,:,KM4KAW-9,/>,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,SitRep: 10.92784 45.83f
0,1540166409,2018-10-22T00:00:09Z,WC4J-3,W4VA-10,3(0/0),0,;,526,/d,38.684667,-77.360000,,,,,,,APRSISCE win32 version,,,PWC FD Station 26
0,1540166416,2018-10-22T00:00:16Z,KC2KOA-9,N3HF-1?,3(0/0),0,`,KC2KOA-9,/>,38.900333,-77.186167,58.0,100.0,111.0,,,,Kenwood TM-D710,In Service,,"Hai, guise."
0,1540166417,2018-10-22T00:00:17Z,N3UJJ-6,W4VA-10,5(0/0),0,!,N3UJJ-6,S#,38.988500,-76.499000,,,,,,,Kantronics KPC-3 rom versions,,," W2, MDn-N, Annapolis Digipeater"
0,1540166418,2018-10-22T00:00:18Z,N3UJJ-6,N3HF-1?,2(0/0),0,!,N3UJJ-6,S#,38.988500,-76.499000,,,,,,,Kantronics KPC-3 rom versions,,," W2, MDn-N, Annapolis Digipeater"
0,1540166431,2018-10-22T00:00:31Z,W4VA-10,W4VA-10,1(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1540166432,2018-10-22T00:00:32Z,W4VA-10,W4VA-10,4(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1540166433,2018-10-22T00:00:33Z,W4VA-10,W4VA-10,3(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1540166434,2018-10-22T00:00:34Z,W4VA-10,N3HF-1?,5(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1540166435,2018-10-22T00:00:35Z,W4VA-10,N3HF-1?,2(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1540166435,2018-10-22T00:00:35Z,W4VA-10,N3HF-1?,3(0/0),0,:,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1540166440,2018-10-22T00:00:40Z,WC4J-3,N3HF-1?,3(0/0),0,;,511,/d,38.786833,-77.508000,,,,,,,APRSISCE win32 version,,,Stonewall Jackson FD
0,1540166441,2018-10-22T00:00:41Z,W4VA-10,W4VA-10,2(0/0),0,T,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,"Seq=72, Supply=11.98 Volts, Humidity=29.0 %, Temp=71.6 deg.F, 5GHz_remote=-65 dBm, 5GHz_base=-64 dBm, unused= unused0, unused= unused0, unused= unused0, 5G_link= 5G_Link1, AllStar= AllStar1, APRS= APRS1, unused= unused0, DR1X= DR1X1",
0,1540166442,2018-10-22T00:00:42Z,W4VA-10,N3HF-1?,3(0/0),0,T,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,"Seq=72, Supply=11.98 Volts, Humidity=29.0 %, Temp=71.6 deg.F, 5GHz_remote=-65 dBm, 5GHz_base=-64 dBm, unused= unused0, unused= unused0, unused= unused0, 5G_link= 5G_Link1, AllStar= AllStar1, APRS= APRS1, unused= unused0, DR1X= DR1X1",
0,1540166453,2018-10-22T00:00:53Z,W4VA-10,W4VA-10,3(0/0),0,<,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,"IGATE,MSG_CNT=0,PKT_CNT=0,DIR_CNT=25,LOC_CNT=66,RF_CNT=87,UPL_CNT=6761,DNL_CNT=1865"
0,1540166454,2018-10-22T00:00:54Z,W4VA-10,N3HF-1?,2(0/0),0,<,W4VA-10,/<,,,,,,,,,"DireWolf, WB2OSZ",,,"IGATE,MSG_CNT=0,PKT_CNT=0,DIR_CNT=25,LOC_CNT=66,RF_CNT=87,UPL_CNT=6761,DNL_CNT=1865"
0,1540166463,2018-10-22T00:01:03Z,WB3ANQ-8,N3HF-1?,3(0/0),0,`,WB3ANQ-8,\K,39.122333,-76.537833,5.0,351.0,107.0,,,,Kenwood TM-D710,In Service,,
0,1540166467,2018-10-22T00:01:07Z,WC4J-3,N3HF-1?,3(0/0),0,;,PW HOSP,/h,38.767167,-77.487167,,,,,,,APRSISCE win32 version,,,PWC NOVANT HOSPITAL
0,1540166467,2018-10-22T00:01:07Z,WC4J-3,W4VA-10,3(0/0),0,;,PW HOSP,/h,38.767167,-77.487167,,,,,,,APRSISCE win32 version,,,PWC NOVANT HOSPITAL
0,1540166496,2018-10-22T00:01:36Z,WC4J-3,N3HF-1?,3(0/0),0,;,512,/d,38.635833,-77.276167,,,,,,,APRSISCE win32 version,,,OWL VFD
0,1540166497,2018-10-22T00:01:37Z,WC4J-3,W4VA-10,1(0/0),0,;,512,/d,38.635833,-77.276167,,,,,,,APRSISCE win32 version,,,OWL VFD
0,1540166527,2018-10-22T00:02:07Z,WC4J-3,N3HF-1?,2(0/0),0,;,521,/d,38.751167,-77.480167,,,,,,,APRSISCE win32 version,,,Manassas Rescue SQD
0,1540166529,2018-10-22T00:02:09Z,WB3ANQ-8,W4VA-10,2(0/0),0,`,WB3ANQ-8,\K,39.123000,-76.538000,4.0,,96.0,,,,Kenwood TM-D710,In Service,,
0,1540166544,2018-10-22T00:02:24Z,K8GIS-1,W4VA-10,4(0/0),0,`,K8GIS-1,/k,39.141167,-77.693667,0.0,38.0,177.0,,,,Yaesu FTM-400DR,En Route,,
0,1540166544,2018-10-22T00:02:24Z,K8GIS-1,N3HF-1?,4(0/0),0,`,K8GIS-1,/k,39.141167,-77.693667,0.0,38.0,177.0,,,,Yaesu FTM-400DR,En Route,,
0,1540166548,2018-10-22T00:02:28Z,WC4J-3,N3HF-1?,3(0/0),0,@,WC4J-3,/#,38.792333,-77.526333,,,,144.390,,,APRSISCE win32 version,,,144.39 APRS
0,1540166549,2018-10-22T00:02:29Z,WC4J-3,W4VA-10,3(0/0),0,@,WC4J-3,/#,38.792333,-77.526333,,,,144.390,,,APRSISCE win32 version,,,144.39 APRS
0,1540166556,2018-10-22T00:02:36Z,WC4J-3,N3HF-1?,4(0/0),0,;,513,/d,38.656667,-77.341667,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1540166570,2018-10-22T00:02:50Z,W3SMD-1,N3HF-1?,3(0/0),0,!,W3SMD-1,S#,38.494333,-76.700000,,,,,,,Kantronics KPC-3 rom versions,,," W3, MD3-3, Hidden River RD"
0,1540166572,2018-10-22T00:02:52Z,W3SMD-1,W4VA-10,3(0/0),0,!,W3SMD-1,S#,38.494333,-76.700000,,,,,,,Kantronics KPC-3 rom versions,,," W3, MD3-3, Hidden River RD"
0,1540166583,2018-10-22T00:03:03Z,W4VA-10,W4VA-10,2(0/0),0,!,W4VA-10,R&,38.734000,-77.836000,,,,,,,"DireWolf, WB2OSZ",,,"Viewtree Mtn, Warrenton, VA FM18br"
0,1540166587,2018-10-22T00:03:07Z,K4DPF-2,N3HF-1?,3(0/0),0,_,K4DPF-2,/U,,,,,,,,,Byons WXTrac,,,
0,1540166589,2018-10-22T00:03:09Z,WC4J-3,N3HF-1?,3(0/0),0,;,507,/d,38.707167,-77.452833,,,,,,,APRSISCE win32 version,,,Lake Jackson VFD
0,1540166590,2018-10-22T00:03:10Z,K4DPF-2,W4VA-10,1(0/0),0,_,K4DPF-2,/U,,,,,,,,,Byons WXTrac,,,
0,1540166591,2018-10-22T00:03:11Z,WC4J-3,W4VA-10,4(0/0),0,;,507,/d,38.707167,-77.452833,,,,,,,APRSISCE win32 version,,,Lake Jackson VFD
0,1540166594,2018-10-22T00:03:14Z,K4DPF-2,W4VA-10,2(0/0),0,!,K4DPF-2,/W,39.030667,-77.595500,,,,,,,Byons WXTrac,,,
0,1540166600,2018-10-22T00:03:20Z,KC2KOA-9,N3HF-1?,2(0/0),0,`,KC2KOA-9,/>,38.879167,-77.136833,51.0,102.0,68.0,,,,Kenwood TM-D710,In Service,,"Hai, guise."
0,1540166601,2018-10-22T00:03:21Z,KC2KOA-9,W4VA-10,4(0/0),0,`,KC2KOA-9,/>,38.879167,-77.136833,51.0,102.0,68.0,,,,Kenwood TM-D710,In Service,,"Hai, guise."
0,1540166617,2018-10-22T00:03:37Z,WC4J-3,N3HF-1?,3(0/0),0,;,508,/d,38.794333,-77.449667,,,,,,,APRSISCE win32 version,,,Yorkshire VFD
0,1540166626,2018-10-22T00:03:46Z,N3HF-1,N3HF-1,4(0/0),0,;,IRLP-4712,I0,39.040000,-76.992167,,,,443.450,,156.7,,,, N3HF-R
0,1540166630,2018-10-22T00:03:50Z,K4JTN-14,W4VA-10,3(0/0),0,>,K4JTN-14,/k,,,,,,,,,APRSISCE win32 version,,,APRSISCE/32
0,1540166638,2018-10-22T00:03:58Z,KC2KOA-9,N3HF-1,3(0/0),0,`,KC2KOA-9,/>,38.879667,-77.126000,47.0,69.0,76.0,,,,Kenwood TM-D710,In Service,,"Hai, guise."
0,1540166639,2018-10-22T00:03:59Z,KC2KOA-9,W4VA-10,3(0/0),0,`,KC2KOA-9,/>,38.879667,-77.126000,47.0,69.0,76.0,,,,Kenwood TM-D710,In Service,,"Hai, guise."
0,1540166640,2018-10-22T00:04:00Z,KC2KOA-9,W4PWC?,3(0/0),0,`,KC2KOA-9,/>,38.879667,-77.126000,47.0,69.0,76.0,,,,Kenwood TM-D710,In Service,,"Hai, guise."
0,1540166646,2018-10-22T00:04:06Z,WC4J-3,N3HF-1?,2(0/0),0,;,Heathcote,/h,38.820667,-77.641833,,,,,,,APRSISCE win32 version,,,Heathcote Hospital
0,1540166650,2018-10-22T00:04:10Z,AE4ML-1,W4VA-10,2(0/0),0,;,442.850VA,/r,38.300833,-77.456833,,,,442.850,,107.2,Kantronics KPC-3 rom versions,,, lnkd 146.775/224.900
0,1540166651,2018-10-22T00:04:11Z,AE4ML-1,W4VA-10,3(0/0),0,;,147.015va,/r,38.275167,-77.543333,,,,147.015,,79.7,Kantronics KPC-3 rom versions,,,                   
0,1540166657,2018-10-22T00:04:17Z,K4EME-3,N3HF-1?,3(0/0),0,!,K4EME-3,/#,38.165333,-79.314167,,,,,,,,,,"/WIDE-RELAY digi on Elliott Knob,VA A=4440"
0,1540166660,2018-10-22T00:04:20Z,K4EME-3,W4VA-10,2(0/0),0,!,K4EME-3,/#,38.165333,-79.314167,,,,,,,,,,"/WIDE-RELAY digi on Elliott Knob,VA A=4440"
0,1540166668,2018-10-22T00:04:28Z,KC2KOA-9,N3HF-1,3(0/0),0,`,KC2KOA-9,/>,38.883833,-77.119667,54.0,30.0,78.0,,,,Kenwood TM-D710,In Service,,"Hai, guise."
