chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,comment
0,1534723202,2018-08-20T00:00:02Z,WC4J-3,N3HF-1?,6(0/0),0,;,503R,/d,38.558000,-77.325500,,,,,,,APRSISCE win32 version,,,Dumfries Triangle VFD
0,1534723209,2018-08-20T00:00:09Z,WB3ANQ-8,N3HF-1?,6(0/0),0,`,WB3ANQ-8,\K,39.121667,-76.538000,5.0,197.0,12.0,,,,Kenwood TM-D710,In Service,,
0,1534723209,2018-08-20T00:00:09Z,N3HF-1,N3HF-1,9(0/0),0,;,IRLP-4712,I0,39.040000,-76.992167,,,,443.450,,156.7,,,, N3HF-R
0,1534723233,2018-08-20T00:00:33Z,WC4J-3,N3HF-1?,6(0/0),0,;,514,/d,38.688000,-77.313833,,,,,,,APRSISCE win32 version,,,OWL VFD
0,1534723242,2018-08-20T00:00:42Z,KC3BBT-13,N3HF-1,4(0/0),0,@,KC3BBT-13,/_,38.966000,-77.094000,,,,,,,>40 APRSmax,,,
0,1534723253,2018-08-20T00:00:53Z,W4ABN-3,N3HF-1?,5(0/0),0,`,W4ABN-3,/k,38.936881,-77.543780,0.0,247.0,109.0,,,,Byonics TinyTrack3,In Service,"Seq=137, A1=400, A2=628",Daniel - RTG
0,1534723262,2018-08-20T00:01:02Z,WC4J-3,N3HF-1?,5(0/0),0,;,516,/d,38.731333,-77.418500,,,,,,,APRSISCE win32 version,,,Buckhall VFD
0,1534723288,2018-08-20T00:01:28Z,N3RES-1,N3HF-1?,6(0/0),0,`,N3RES-1,/:,39.439833,-76.715000,0.0,,187.0,,,,Kenwood TM-D710,In Service,,
0,1534723292,2018-08-20T00:01:32Z,WC4J-3,N3HF-1?,5(0/0),0,;,509,/d,38.770833,-77.446333,,,,,,,APRSISCE win32 version,,,Manassas Park FD
0,1534723305,2018-08-20T00:01:45Z,K4DPF-2,N3HF-1?,4(0/0),0,!,K4DPF-2,/W,39.030667,-77.595500,,,,,,,Byons WXTrac,,,
0,1534723322,2018-08-20T00:02:02Z,WC4J-3,N3HF-1?,4(0/0),0,;,510,/d,38.629167,-77.315167,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1534723326,2018-08-20T00:02:06Z,K4EME-3,N3HF-1?,5(0/0),0,!,K4EME-3,/#,38.165333,-79.314167,,,,,,,,,,"/WIDE-RELAY digi on Elliott Knob,VA A=4440"
0,1534723332,2018-08-20T00:02:12Z,N3HF-1,N3HF-1,6(0/0),0,;,EL-84345,E0,39.040000,-76.992167,,,,443.450,,156.7,Kantronics KPC-3 rom versions,,, N3HF-R
0,1534723335,2018-08-20T00:02:15Z,K4RSU,N3HF-1,7(0/0),0,=,K4RSU,/-,38.709833,-77.377167,,,,,,,UIview 32 bit apps,,,"Zach in Manassas,VA {UIV32N}"
0,1534723341,2018-08-20T00:02:21Z,W4IY,N3HF-1,6(0/0),0,!,W4IY,/&,38.650500,-77.275167,,,,,,,APRS4R software interface,,,APRS4R    Woodbridge  VA
0,1534723352,2018-08-20T00:02:32Z,WC4J-3,N3HF-1?,4(0/0),0,;,PW HOSP,/h,38.767167,-77.487167,,,,,,,APRSISCE win32 version,,,PWC NOVANT HOSPITAL
0,1534723354,2018-08-20T00:02:34Z,KJ4RPW-3,N3HF-1?,6(0/0),0,!,KJ4RPW-3,S#,37.984167,-78.485000,,,,,,,Kantronics KPC-3 rom versions,,,"/W3,VAn,Wn  CHARLOTTESVILLE, VA"
0,1534723362,2018-08-20T00:02:42Z,W5ODJ-5,N3HF-1?,4(0/0),0,!,W5ODJ-5,/#,39.236500,-77.665000,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,www.k4lrg.org
0,1534723376,2018-08-20T00:02:56Z,WB3ANQ-8,N3HF-1?,6(0/0),0,`,WB3ANQ-8,\K,39.122333,-76.538000,6.0,,6.0,,,,Kenwood TM-D710,In Service,,
0,1534723382,2018-08-20T00:03:02Z,WC4J-3,N3HF-1?,6(0/0),0,;,517,/d,38.625833,-77.347500,,,,,,,APRSISCE win32 version,,,Dumfries Triangle VFD
0,1534723389,2018-08-20T00:03:09Z,N3HF-1,N3HF-1,6(0/0),0,;,443.450MD,/r,39.040000,-76.992167,,,,443.450,,156.7,,,, N3HF-R
0,1534723404,2018-08-20T00:03:24Z,WB3ANQ-8,N3HF-1?,2(0/0),0,`,WB3ANQ-8,\K,39.121333,-76.540167,14.0,239.0,14.0,,,,Kenwood TM-D710,In Service,,
0,1534723412,2018-08-20T00:03:32Z,WC4J-3,N3HF-1?,3(0/0),0,;,520,/d,38.647667,-77.306333,,,,,,,APRSISCE win32 version,,,Dale City FD
0,1534723442,2018-08-20T00:04:02Z,WC4J-3,N3HF-1?,3(0/0),0,;,Sentara,/h,38.636333,-77.286500,,,,,,,APRSISCE win32 version,,,Sentara NVA Medical Center
0,1534723443,2018-08-20T00:04:03Z,N3HF-1,N3HF-1,5(0/0),0,!,N3HF-1,S#,38.684500,-77.418333,,,,,,,Kantronics KPC-3 rom versions,,,"/W3,VAn,Independent Hill VA /A=00354"
0,1534723462,2018-08-20T00:04:22Z,N4DSL-3,N3HF-1?,6(0/0),0,!,N4DSL-3,S#,38.444000,-78.734833,,,,,,,Kantronics KPC-3 rom versions,,,"/VAn,Wn Digi on Lairds Knob, VA A=3200"
0,1534723472,2018-08-20T00:04:32Z,WC4J-3,N3HF-1?,5(0/0),0,;,508,/d,38.794333,-77.449667,,,,,,,APRSISCE win32 version,,,Yorkshire VFD
0,1534723478,2018-08-20T00:04:38Z,NU3S-7,N3HF-1?,6(0/0),0,=,NU3S-7,/_,40.379167,-80.080000,,,,,,,Kenwood D710,,,
0,1534723492,2018-08-20T00:04:52Z,W4ABN-3,N3HF-1?,6(0/0),0,`,W4ABN-3,/k,38.936898,-77.543806,0.0,247.0,113.0,,,,Byonics TinyTrack3,In Service,"Seq=139, A1=400, A2=630",
0,1534723502,2018-08-20T00:05:02Z,WC4J-3,N3HF-1?,5(0/0),0,;,518,/d,38.666000,-77.381833,,,,,,,APRSISCE win32 version,,,Dale City VFD
0,1534723507,2018-08-20T00:05:07Z,N1RM-1,N3HF-1?,6(0/0),0,@,N1RM-1,S#,38.958167,-77.364333,,,,,,,SQ3PLX http://microsat.com.pl/,,,Nr Reston Hosp U=13.9V
0,1534723520,2018-08-20T00:05:20Z,WD7RSQ-1,N3HF-1?,7(0/0),0,`,WD7RSQ-1,/j,39.145333,-77.667167,57.0,86.0,85.0,,,,Yaesu FTM-400DR,In Service,,
0,1534723532,2018-08-20T00:05:32Z,WC4J-3,N3HF-1?,4(0/0),0,;,507,/d,38.707167,-77.452833,,,,,,,APRSISCE win32 version,,,Lake Jackson VFD
0,1534723543,2018-08-20T00:05:43Z,WC4J,N3HF-1?,7(0/0),0,@,WC4J,/#,38.913333,-78.176333,,,,144.390,,,APRSISCE win32 version,,,144.39 APRS
0,1534723562,2018-08-20T00:06:02Z,WC4J-3,N3HF-1?,4(0/0),0,;,511,/d,38.786833,-77.508000,,,,,,,APRSISCE win32 version,,,Stonewall Jackson FD
